ID_Serie;sMape_0ive;sMape_S0ive;sMape_Arima;sMape_ETS;sMape_NNetar
434;0.009468362;0.007658575;0.006019808;0.006321034;0.004268783
435;0.086168222;0.136415578;0.064467599;0.067685184;0.260315298
436;0.482941489;0.100976551;0.143391844;0.131879974;0.153836666
437;0.492178916;0.068813908;0.085138948;0.053675545;0.051069394
438;0.111064449;0.040673518;0.030784522;0.039322717;0.047142925
439;0.302379141;0.274585843;0.465145376;0.252401603;0.313181222
440;0.63187988;0.168788075;0.105753232;0.159277432;0.175326238
441;0.362415014;0.690260752;0.274737396;1.181880818;0.638296718
442;0.081320086;0.036295266;0.121339025;0.109036545;0.085502422
443;0.115499638;0.027208411;0.053323752;0.052652887;0.030567271
444;0.442409615;0.550817273;0.540818429;0.43311283;0.464218161
445;0.415397356;0.422999553;0.384708417;0.406934481;0.400487814
446;0.272536793;0.325090938;0.259922927;0.239154628;0.233991992
447;0.345334709;0.502927502;0.334083291;0.352064117;0.417731568
448;0.322570173;0.326912732;0.287465469;0.243728304;0.291406218
449;0.325564682;0.396831379;0.378744856;0.321568543;0.429682582
450;0.246163866;0.382900207;0.062777431;0.10088573;0.037751081
451;0.211848167;0.324471413;0.031857724;0.06982635;0.039552872
452;0.254848447;0.378406272;0.035517978;0.176294999;0.095220263
453;0.246155905;0.383171018;0.064241402;0.102298292;0.032789402
454;0.032233554;0.026624723;0.043511827;0.048709711;0.037227578
455;0.25391423;0.03799157;0.005603408;0.005176896;0.008250916
456;0.028145567;0.034155832;0.040484563;0.031685694;0.026469603
457;0.044662752;0.007741511;0.00717479;0.006143173;0.01074522
458;0.023711517;0.03922771;0.004777868;0.010877158;0.012746371
459;0.04787847;0.145756371;0.055005452;0.01911054;0.046751661
460;0.071355994;0.129912264;0.018466706;0.014038696;0.041760412
461;0.091255365;0.185957422;0.037705918;0.023551665;0.029388183
462;0.195214427;1.090505215;0.195214427;0.370892811;0.842442535
463;0.104597619;0.123129796;0.046330343;0.044512682;0.080529512
464;0.136668705;0.066251665;0.081651207;0.075225576;0.177856158
465;0.173579402;0.136753591;0.162589872;0.118365916;0.27157787
466;0.079374302;0.080050504;0.108684782;0.103836577;0.088210562
467;0.159320542;0.088165645;0.145826241;0.112107963;0.109898744
468;0.015870604;0.010143367;0.013004962;0.015180914;0.011550755
469;0;0;0.031737342;0.04297254;0.005333823
470;0.041352437;0.058008202;0.016984896;0.017139275;0.033595303
471;0.090421575;0.194667564;0.042186838;0.01345723;0.0397175
472;0.101985158;0.155041451;0.036227019;0.047297791;0.05353271
473;0.141240101;0.098476399;0.115328773;0.097013556;0.107773078
474;0.101364978;0.078256923;0.085827449;0.091542674;0.076529256
475;0.074687131;0.022263252;0.026772841;0.025620699;0.053862527
476;0.235463725;0.235463725;0.235463725;0.235463725;0.302267031
477;0.014887856;0.030244039;0.023017962;0.006880013;0.008080473
478;0.041764627;0.019308366;0.016993194;0.014861922;0.01118272
479;0.065374012;0.017562065;0.030849034;0.019535178;0.016577835
480;0.019393965;0.023726071;0.023726921;0.049193913;0.013263866
481;0.015485603;0.012500988;0.014217971;0.015618235;0.013506231
482;0.027232454;0.051504436;0.003231473;0.003407454;0.004272528
483;0.03083469;0.049949006;0.008825914;0.017067581;0.020751511
484;0.017177551;0.085290447;0.030393265;0.017177551;0.110371798
485;0.029765744;0.032674585;0.007980367;0.013298427;0.029259913
486;0.025359931;0.044721683;0.003775491;0.01271923;0.017115427
487;0.036577787;0.014438285;0.011891891;0.0103633;0.01363673
488;0.031815079;0.032846193;0.031811899;0.031815079;0.031962917
489;0.034489025;0.057280309;0.035678393;0.031786429;0.051292736
490;0.046745396;0.008584509;0.008251592;0.006680583;0.007470085
491;0.020755722;0.032295437;0.013635784;0.016418299;0.017275809
492;0.016609411;0.020511276;0.003084577;0.010897152;0.008381891
493;0.035390952;0.010775603;0.009483071;0.00843231;0.010171387
494;0.012600564;0.010832908;0.007286923;0.011931777;0.006580965
495;0.012748284;0.029661343;0.006037543;0.007563027;0.012507536
496;0.056564156;0.045892216;0.053273369;0.046375887;0.077657442
497;0.119945136;0.049529395;0.046209094;0.035625724;0.041957394
498;0.019021913;0.036622458;0.019021913;0.018919626;0.047268173
499;0.008600925;0.014353553;0.004682461;0.016352572;0.021634313
500;0.028872237;0.027139904;0.035317456;0.036379424;0.016406848
501;0.017205775;0.027655339;0.010235793;0.014314171;0.018571832
502;0.016131593;0.04010094;0.011082466;0.006533614;0.009465494
503;0.013671953;0.01314409;0.040661506;0.026317034;0.013491452
504;0.070548375;0.041208818;0.027892552;0.036089604;0.037781634
505;0.091122223;0.100755842;0.063312613;0.070915818;0.086095251
506;0.035757983;0.054167932;0.003826143;0.01004083;0.022048477
507;0.045804626;0.061197164;0.023833194;0.032869377;0.046998313
508;0.134737607;0.203317983;0.106965361;0.115897868;0.120739666
509;0.085383331;0.095476321;0.057016295;0.062735522;0.072705548
510;0.025745577;0.035258737;0.043013826;0.018949132;0.05827892
511;0.058806996;0.080313397;0.037379852;0.045864461;0.077985726
512;0.031426347;0.0284887;0.015241186;0.044157693;0.027544406
513;0.046693569;0.082214019;0.007955861;0.006471957;0.005919064
514;0.012277036;0.052225145;0.010523866;0.020233517;0.009420078
515;0.027319186;0.051327393;0.012797933;0.011580615;0.005936322
516;0.044408883;0.045669847;0.049440834;0.042612233;0.038426658
517;0.071255189;0.136739785;0.004846324;0.005748942;0.020247052
518;0.053906219;0.074219458;0.075690852;0.069376872;0.057422914
519;0.056844283;0.080064628;0.14875988;0.106908791;0.040599378
520;0.079585221;0.14554127;0.089684079;0.074463266;0.11747074
521;0.095176447;0.193738436;0.034552059;0.011730766;0.094483174
522;0.060023575;0.183814473;0.026053581;0.016061637;0.080237929
523;0.113590555;0.142795103;0.060173133;0.058734302;0.095217505
524;0.061412642;0.126812763;0.029436522;0.026688665;0.010394544
525;0.038490883;0.064039027;0.081001164;0.056703414;0.118907031
526;0.231615765;0.23767948;0.269583248;0.149693601;0.524973223
527;0.041825416;0.044327746;0.020061197;0.008557391;0.056378712
528;0.007487966;0.019513778;0.012567608;0.007039607;0.006071575
529;0.076439145;0.092350493;0.072198288;0.075739437;0.052817841
530;0.019415777;0.0158324;0.032662232;0.035282971;0.016715217
531;0.02911131;0.029203488;0.052362064;0.04181148;0.030051258
532;0.095142601;0.008714781;0.006251019;0.007941273;0.006438581
533;0.009649494;0.008696317;0.003754373;0.002954775;0.00325484
534;0.03860798;0.012862973;0.013606297;0.012746211;0.032321711
535;0.015117617;0.032955171;0.009986237;0.006254248;0.023845719
536;0.015710414;0.014650684;0.043796263;0.022708602;0.088156162
537;0.009377301;0.009681714;0.005066475;0.00650504;0.003649531
538;0.050237295;0.067214139;0.032697054;0.032138719;0.037819077
539;0.068222322;0.087842726;0.065094084;0.035061913;0.086326761
540;0.018748855;0.031398103;0.005027148;0.009024583;0.02306491
541;0.022631398;0.097573519;0.022631398;0.048450261;0.11471675
542;0.031846433;0.014822705;0.023464181;0.048462672;0.025325283
543;0.018069228;0.034440986;0.003107228;0.00699196;0.054858109
544;0.039258213;0.051693689;0.039258213;0.035023352;0.039459039
545;0.02400748;0.033049346;0.015291805;0.020059061;0.071083535
546;0.049671121;0.088215987;0.003386499;0.012127723;0.019054541
547;0.076622082;0.190516003;0.01363051;0.015012906;0.064611976
548;0.117216756;0.150892047;0.068210804;0.078293689;0.020295804
549;0.019534114;0.029518875;0.013907672;0.013120135;0.029376605
550;0.008530009;0.012083836;0.008117655;0.008530009;0.007336821
551;0.041903056;0.073657773;0.006676023;0.006458484;0.028568264
552;0.078230468;0.019462727;0.027640273;0.018218559;0.019454606
553;0.019269282;0.026871495;0.033698067;0.024340155;0.031220821
554;0.106871345;0.025023641;0.008286677;0.021909064;0.028973776
555;0.06512394;0.013025258;0.013170529;0.014912006;0.014045647
556;0.012220344;0.014870474;0.012220344;0.012220636;0.014025493
557;0.035686209;0.030160927;0.031790599;0.022699017;0.024611012
558;0.027953014;0.033020988;0.012172322;0.015028737;0.018425599
559;0.044618868;0.052417921;0.078002188;0.05330791;0.062528553
560;0.013370505;0.019546509;0.019991445;0.02114419;0.011306097
561;0.037898602;0.061532874;0.017282808;0.037109079;0.031662863
562;0.046159188;0.062231946;0.005815761;0.017697916;0.014234577
563;0.046298411;0.021882749;0.020534491;0.027592846;0.042116805
564;0.004721069;0.006646589;0.014871752;0.005385205;0.011576114
565;0.031280571;0.029772963;0.031280571;0.031278038;0.013338846
566;0.049045562;0.020778492;0.038918362;0.012804255;0.038888016
567;0.026685071;0.025708733;0.019123541;0.02065433;0.022374549
568;0.099723227;0.021468105;0.019522399;0.018671296;0.032693767
569;0.006167351;0.015297967;0.014449023;0.010222824;0.008341107
570;0.017384605;0.030101675;0.010223235;0.014196614;0.015867088
571;0.015928013;0.025969375;0.003028179;0.002734519;0.017644427
572;0.004826689;0.008837964;0.00839258;0.017833104;0.007960727
573;0.014636555;0.01228505;0.016621816;0.013648253;0.011149345
574;0.072696726;0.013104767;0.011113927;0.012081017;0.01476981
575;0.023815996;0.027337258;0.022622273;0.023117841;0.015320675
576;0.020218521;0.021666036;0.020218521;0.020218521;0.017290531
577;0.008712969;0.008987994;0.027216865;0.007135521;0.007103805
578;0.013733912;0.018066597;0.00621866;0.011757878;0.026512085
579;0.078511355;0.057693354;0.070900596;0.059855667;0.06731389
580;0.107992692;0.009250904;0.004281647;0.005339454;0.012722384
581;0.008159054;0.010015984;0.008665684;0.008188034;0.030754918
582;0.016196822;0.021415471;0.029157895;0.016516376;0.011322174
583;0.077167511;0.039096707;0.029895018;0.035271771;0.034380497
584;0.023168453;0.04691144;0.008970508;0.005838815;0.024429137
585;0.019879295;0.050055715;0.011472274;0.008812361;0.01163777
586;0.061471369;0.063689225;0.016054639;0.052234923;0.035051455
587;0.005816863;0.007654869;0.003013883;0.003455127;0.007456303
588;0.006867957;0.010920283;0.00666135;0.008361032;0.024895528
589;0.009531947;0.025496666;0.015173644;0.009545907;0.01038485
590;0.012317954;0.011289569;0.021444704;0.013330539;0.013201351
591;0.028156875;0.030828571;0.043153773;0.028157502;0.039494601
592;0.047679384;0.084682846;0.009283738;0.012431621;0.032107513
593;0.07938256;0.119799136;0.034572803;0.03361323;0.04546079
594;0.021509756;0.020787529;0.055195137;0.009896937;0.014088978
595;0.031550429;0.029689025;0.015730655;0.028505079;0.017144212
596;0.037714242;0.029585798;0.022172341;0.026683312;0.019266181
597;0.019245652;0.032525929;0.009536444;0.016859239;0.021913204
598;0.048344849;0.089515051;0.023460995;0.012024532;0.010464113
599;0.019554891;0.026130665;0.040438719;0.032020375;0.032796628
600;0.038208911;0.052234684;0.09589315;0.049452528;0.041278683
601;0.078285303;0.128231611;0.012235812;0.028502023;0.065521865
602;0.051368392;0.089147778;0.094896731;0.049234031;0.070279932
603;0.066375382;0.084061406;0.030544342;0.081674381;0.078029833
604;0.101976319;0.090952458;0.066563605;0.082273317;0.110860691
605;0.02989988;0.02690652;0.029409257;0.01719503;0.020435861
606;0.04416255;0.078199937;0.018778029;0.021389252;0.041832569
607;0.09512214;0.145065159;0.02513512;0.040858451;0.045063962
608;0.088137636;0.303754947;0.088137636;0.088140728;0.080549758
609;0.126632988;0.310986058;0.126202731;0.118009355;0.105320908
610;0.14196766;0.361565571;0.121531105;0.153850776;0.191877069
611;0.043318822;0.276663743;0.058597005;0.04331964;0.173887728
612;0.123659363;0.300061222;0.039014736;0.12366472;0.154612401
613;0.144363191;0.316067591;0.066598158;0.14436418;0.065092017
614;0.44170675;0.536492613;0.411287094;0.416583459;0.462689304
615;0.014893891;0.023210124;0.016998169;0.025836431;0.084157954
616;0.345691738;0.271835802;0.375624066;0.345783655;0.064960251
617;0.094400204;0.072003391;0.086457896;0.093359636;0.034510773
618;0.042625645;0.074093023;0.023958569;0.035817531;0.051042297
619;0.026787704;0.027399429;0.026787704;0.026787923;0.050953425
620;0.015845677;0.011127116;0.005896302;0.026643841;0.077171197
621;0.021974948;0.027495392;0.02214524;0.030317772;0.013993242
622;0.143277777;0.288762267;0.135395445;0.130672601;0.10971556
623;0.230928966;0.194630932;0.230928966;0.232359023;0.108018144
624;0.03169;0.047105965;0.04400002;0.028505537;0.036478936
625;0.099576319;0.129890627;0.064939077;0.07490771;0.096029843
626;0.085246645;0.130669598;0.018276543;0.042957725;0.060334523
627;0.043256165;0.072583131;0.003471351;0.018737475;0.042379146
628;0.045185635;0.086907344;0.024657615;0.013219683;0.008959759
629;0.058055519;0.090757497;0.009540746;0.004142104;0.036056385
630;0.069338709;0.076428518;0.075094522;0.05632504;0.0875456
631;0.067086774;0.068115506;0.07021701;0.057266828;0.083275191
632;0.17428738;0.092209737;0.127434287;0.074641234;0.129106233
633;0.063060084;0.051793175;0.037469341;0.044555968;0.050277621
634;0.200932742;0.071913174;0.024961892;0.029156108;0.053371462
635;0.065217885;0.024636809;0.028371672;0.023102839;0.217552086
636;0.069980543;0.047039464;0.04035911;0.040723179;0.085357429
637;0.067799054;0.04932379;0.071793081;0.057615202;0.06814057
638;0.078707648;0.110762445;0.067303154;0.058370147;0.079550515
639;0.235183246;0.095172675;0.096497662;0.078163033;0.082383391
640;0.057780873;0.04528989;0.032960451;0.03739138;0.529889218
641;0.067751604;0.08822043;0.064872919;0.044835361;0.093584751
642;0.157860914;0.044290372;0.043328801;0.032616037;0.041040806
643;0.103562871;0.125330364;0.09895728;0.118566114;0.092476088
644;0.011057093;0.023342206;0.005015117;0.004738794;0.009718825
645;0.033877544;0.062498321;0.009528773;0.02089371;0.010430801
646;0.018978469;0.023667032;0.013792375;0.004488323;0.014659374
647;0.02860554;0.039575827;0.032199166;0.035472158;0.023243714
648;0.012604459;0.005472255;0.006307856;0.007000236;0.009847553
649;0.013283292;0.026597374;0.018889456;0.019603915;0.023738024
650;0.022429197;0.02884731;0.009131303;0.007426884;0.011981167
651;0.006642578;0.014794238;0.001996255;0.003075265;0.009854782
652;0.01257829;0.007642247;0.023694662;0.015447213;0.007896867
653;0.009753361;0.010454113;0.002909633;0.01135466;0.010834211
654;0.00848003;0.009814567;0.012732705;0.016645541;0.003588015
655;0.034394375;0.034802036;0.019716594;0.028175851;0.038445024
656;0.005734823;0.015347063;0.033165721;0.026688591;0.051851531
657;0.015884329;0.008908857;0.011216063;0.004666037;0.016326795
658;0.012551872;0.015824039;0.005081114;0.006228311;0.014173228
659;0.012075246;0.015926817;0.004272544;0.006074172;0.012897135
660;0.30793059;0.258544037;0.314038833;0.275304986;0.316148477
661;0.017924515;0.003579537;0.00491092;0.004928698;0.009088092
662;0.178143782;0.027931192;0.01945506;0.021832909;0.027651525
663;0.060007822;0.005761396;0.01571321;0.020039113;0.013066486
664;0.034029291;0.022444526;0.045503031;0.028958261;0.046162009
665;0.14198;0.084184058;0.08843532;0.090000279;0.108411419
666;0.258393497;0.086312098;0.200914014;0.137987971;0.14353342
667;0.151997778;0.026376162;0.164251814;0.067525104;0.063755581
668;0.011450252;0.005441511;0.003479559;0.012589671;0.009364293
669;0.065664801;0.019271163;0.023480759;0.020313367;0.021900272
670;0.57568871;0.175889104;0.165153901;0.1352288;0.564670428
671;0.183706495;0.021255956;0.024705337;0.041453319;0.054071094
672;0.04431412;0.025414418;0.008215643;0.017562434;0.032852638
673;0.11355175;0.021053122;0.023294481;0.043506593;0.037108245
674;0.049877055;0.019028715;0.019986459;0.020298095;0.021813262
675;0.188355415;0.06193531;0.060007707;0.056617785;0.066001893
676;0.011762895;0.005064718;0.007869029;0.015811469;0.008929602
677;0.050202698;0.061859121;0.052102631;0.049418878;0.04997564
678;0.087960468;0.053517112;0.07618861;0.067533426;0.059873213
679;0.135925434;0.018510956;0.030790096;0.037164518;0.038396745
680;0.136293276;0.041257365;0.0770172;0.029682865;0.092235043
681;0.036508504;0.023263323;0.025216449;0.021554003;0.017700158
682;0.068391355;0.022046891;0.021539778;0.0165228;0.025708359
683;0.030524677;0.00596906;0.013412344;0.018603008;0.010148713
684;0.034581154;0.012493768;0.013691759;0.011104651;0.020046647
685;0.149756802;0.26206745;0.156307481;0.111824611;0.09037791
686;0.179940015;0.268237494;0.148936929;0.153323407;0.17000477
687;0.098092972;0.008563403;0.004726938;0.00546784;0.016020268
688;0.029671458;0.047334473;0.015238051;0.01842234;0.026970096
689;0.042738666;0.034560838;0.01490787;0.027730841;0.036387771
690;0.208998025;0.345939347;0.18116804;0.203624097;0.196951752
691;0.115096892;0.006796988;0.005648987;0.004386887;0.009092312
692;0.037031126;0.027300593;0.011720566;0.011564935;0.019070778
693;0.026273142;0.023740999;0.037291618;0.023553062;0.053647531
694;0.117776022;0.015097253;0.021941189;0.022181177;0.034299589
695;0.267946892;0.025199211;0.023478613;0.041073466;0.026097399
696;0.212778162;0.01088361;0.019138399;0.017595802;0.036846457
697;0.504090184;0.257928669;0.324395315;0.280800713;0.154772811
698;0.156291601;0.221672481;0.172897217;0.141477207;0.128184074
699;0.260466507;0.336136393;0.242437025;0.217728693;0.362230022
700;0.03129861;0.0015562;0.006969282;0.003021616;0.006687997
