ID_Serie;mae_0ive;mae_S0ive;mae_mae;mae_ETS;mae_NNetar
448;3386.784778;3192.343833;2924.675942;2476.697152;2968.635071
449;508.5345111;564.3193;572.5040279;513.4297508;628.2695752
450;3894.236456;5615.139278;1097.203511;1726.710316;645.1762519
451;1414.636531;2029.762692;233.2191626;494.5358066;275.3959462
452;2491.632098;3449.802009;387.303562;1798.495918;1014.68398
453;3889.086293;5611.022748;1120.129153;1747.227741;553.6133729
454;316.6111111;260.2777778;431.3061096;484.6654044;367.2297139
455;848.6222222;113.6661111;16.89497452;16.1858612;24.18788269
456;298.3938728;364.7838617;434.7671461;337.2584598;280.0511077
457;414.2222222;69.55555556;67.50706073;54.43039932;100.1538521
458;241.2777778;394.8888889;49.26113659;111.3237797;130.6226563
459;97.88371111;282.7628722;112.0474778;39.5282079;96.86393149
460;1245.327091;2182.375569;331.4958874;251.6907934;745.1820963
461;317.5895378;612.5914267;144.1033466;89.3185447;111.0010371
462;606.5161111;2208.375556;606.5161111;1021.875594;2814.576995
463;297.8041978;344.3473478;135.8595772;128.1703366;232.9237886
464;137.6650083;65.57996611;78.4422611;72.24815443;188.4027284
465;640.0961111;510.6171;597.2218658;442.9068554;1070.522274
466;1488.492444;1526.491867;2089.922231;1987.406776;1692.092758
467;649.2650556;344.6410556;589.9719841;448.4992701;441.8558798
468;159.3333333;100.7222222;130.1699625;152.3114587;114.9473002
469;0;0;324.1350032;442.0120741;53.17280311
470;474.726855;659.0302683;197.9993422;199.7814348;387.596317
471;893.2291028;1801.192039;448.9596046;138.6910424;427.5413184
472;1392.681421;2054.349977;511.1485141;664.7299216;751.1475866
473;166.1487017;117.6245406;137.5281482;116.5969918;128.5600076
474;1586;1219.111111;1323.161491;1467.286704;1174.105397
475;74.27222222;22.22777778;27.50513998;26.28895702;54.28059682
476;2404.555556;2404.555556;2404.555556;2404.555556;2990.784047
477;150.7222222;302.7222222;231.6950728;70.16890434;82.07499577
478;425.9444444;194.4444444;173.8165943;152.1552066;114.9219728
479;65.12222222;17.85;29.9379629;19.31859489;16.70209556
480;192.2222222;236.1111111;235.7906132;496.6833723;130.9914001
481;156.1111111;126.1111111;143.4071943;157.2778556;136.2653523
482;276.1111111;514.0555556;33.23591626;34.98210052;44.11776907
483;312.4444444;499.7777778;90.43741961;174.4128495;211.6408169
484;174;822.1666667;317.2719476;174;1225.200569
485;304.2222222;333.2222222;81.95776993;136.8321805;299.1479915
486;257.8333333;448.5;38.84239693;130.5059384;175.0628457
487;362;142.6111111;117.951885;104.7989639;133.3773531
488;31.81666667;32.94444444;31.81401085;31.81666667;31.96481817
489;336.7222222;568.2222222;348.6979016;309.9443831;506.2612381
490;459.8888889;84.55555556;80.88625024;65.25991019;73.01240676
491;209.5;324.1666667;137.9505022;165.7018958;174.9091094
492;168.8888889;206.0555556;31.12479308;109.5832433;85.03412729
493;354.4444444;109.4444444;96.39928073;85.85513151;103.4247172
494;126.6666667;108.8888889;73.39911969;120.7003096;66.41658657
495;128.8888889;296.6666667;61.76303893;77.18836312;126.4197442
496;390.3516667;322.0272222;368.9714434;323.1812298;523.5494587
497;1165.222222;469.6666667;441.0640966;329.7422583;391.0069428
498;19.48888889;37.44444444;19.48888889;19.38590631;47.2343349
499;85.11111111;141.9444444;46.37318153;163.238533;216.2967544
500;290.5;273.2777778;354.0987747;364.5313603;166.1470854
501;173.8333333;277.5555556;105.1358834;147.5411056;187.4561659
502;164.2222222;401.9444444;114.3515319;66.88942737;96.79721256
503;156.6666667;150.5555556;477.6181454;305.7044178;154.5669534
504;703.6111111;411.5;274.5308358;357.5503118;372.2057675
505;943;1036.666667;665.2167382;742.0426751;893.517315
506;364.5;545.7222222;39.75972388;103.9609093;226.8188448
507;463.2777778;613.6111111;243.3887821;334.487924;475.0435332
508;1397.833333;2031.388889;1124.815905;1213.606244;1261.583537
509;888.0555556;986.9444444;603.2603008;661.1287444;762.0178427
510;252.5555556;348.3888889;427.6433472;184.7763903;585.1754186
511;617.7777778;832.1666667;397.7633613;485.341806;809.3026838
512;320.5555556;291;156.7212003;446.391628;281.7631898
513;480.3333333;827.4444444;83.86071993;68.19955262;61.96556418
514;123.8888889;512.7222222;107.6729261;208.3668707;96.58537604
515;328.5535017;606.4488572;157.3561381;142.5085866;72.4004419
516;473.0153261;486.4079428;527.5033863;453.5406685;407.9638321
517;805.761985;1484.427872;57.8037139;68.63621389;238.6357889
518;1388.626667;1895.528889;1994.601058;1833.058151;1479.903024
519;1299.472222;1744.927778;3653.985254;2560.264207;920.6844421
520;290.2802222;560.7337778;326.7924647;271.3095291;442.0321399
521;310.6278467;595.2054244;120.9541088;39.61326226;350.4951871
522;490.1361222;1389.463978;222.0723627;134.9445373;710.0869082
523;1168.679834;1443.917062;636.3320797;621.6702619;989.4501593
524;273.3035911;541.9403467;138.5203645;125.1915556;47.60808898
525;38.59866556;63.13890444;79.32897034;56.35963418;126.9801951
526;2328.98464;2914.065884;2647.668618;1519.672205;4478.952415
527;41.38888889;44.5;19.31752662;8.32802746;56.4565012
528;75;193.8888889;127.0728938;70.80275199;60.92506125
529;787.2222222;941.6666667;745.4555297;780.2723953;551.6980233
530;212.2222222;172.2222222;361.3022793;391.0664171;182.1513482
531;323.7994589;325.1789156;592.576367;469.3545718;334.5025404
532;919.4444444;85.55555556;54.96584963;73.45867359;63.18241294
533;96.66666667;86.66666667;37.91005485;29.75535126;32.66210841
534;38.49444444;12.85;13.52383154;12.6573415;32.10533109
535;152.6111111;328.7222222;102.1520948;63.85563201;239.1848962
536;156.6666667;146.1666667;444.1813195;227.1564548;828.3355932
537;94.11111111;97.05555556;50.97474873;65.39451582;36.7608296
538;479.2777778;634.2222222;315.478349;310.1974708;391.6378196
539;593;752.7777778;567.0379956;311.5985314;740.8683271
540;190.7222222;316.5;51.13302173;92.30963421;233.8612997
541;228.9444444;1055.777778;228.9444444;468.6308893;1228.546107
542;323.3333333;148.6666667;241.1199378;498.7001335;253.6382636
543;182.3888889;344.1111111;31.59561063;71.53014868;540.5129729
544;42.85555556;57.34444444;42.85555556;37.98210869;43.08735873
545;247.0555556;337.0555556;157.7778735;207.3976628;704.797078
546;512;888.1666667;35.17194541;128.4312335;206.5173965
547;807.3888889;1891.5;148.3855993;162.6768013;683.0938361
548;1246.166667;1572.333333;747.9365166;852.8238303;223.1408714
549;196.3888889;295;140.2752913;132.4026476;293.7003531
550;8.488888889;12.05555556;8.077093889;8.488888902;7.299218302
551;430.1111111;742;70.0353876;67.64149136;295.7902895
552;78.06666667;19.35555556;27.62225987;18.02320908;19.37042845
553;195.3888889;265.9444444;342.1164843;244.4732614;318.6381573
554;1092.555556;255.2777778;77.92950488;228.4195888;292.5348383
555;64.86111111;12.71666667;13.21900637;14.40778555;13.86341625
556;123.5555556;149.8888889;123.5555556;123.5584935;141.678925
557;362.7777778;306.4444444;323.30907;231.5046126;250.7177342
558;284.4444444;334;124.2406555;153.7619003;188.4666745
559;45.94444444;53.22222222;78.10143556;54.1215271;63.55401163
560;134.4444444;196.1111111;202.190186;214.2022379;113.7143165
561;385.5555556;615;177.9184591;377.7090001;323.0360151
562;45.33333333;61.88888889;5.57617286;17.162638;13.71161337
563;471.6666667;231.6666667;212.4798123;279.9604669;436.3171521
564;47.05555556;66.16666667;146.9339432;53.69555523;114.6162097
565;306.7777778;291.6666667;306.7777778;306.7523469;127.9413751
566;481.3333333;209.7777778;402.4318484;129.9485685;405.5177712
567;271.7222222;261.6666667;194.9149928;210.3300584;227.9706453
568;356.6666667;77.77777778;69.80594603;67.17702582;116.6101676
569;14.11111111;35.38888889;32.79263883;23.31047988;19.18842693
570;27.55555556;48.55555556;16.19104492;22.63089741;25.2792197
571;160.6666667;260.2777778;30.86148363;27.85713373;177.7462111
572;48.16666667;87.61111111;84.19598404;180.0290411;79.7964255
573;147.9444444;124.4444444;170.3103066;139.4676958;113.0809968
574;71.77222222;13.05;10.58541459;11.96133488;14.48250335
575;239.2222222;273.8888889;227.3877771;232.3071926;154.6675712
576;20.28333333;21.71666667;20.28333333;20.28333333;17.36849398
577;87.11111111;89.61111111;276.043978;71.45124465;70.91873494
578;139.0555556;182.2777778;63.59218058;119.115453;266.1002204
579;63.76949056;46.722955;57.56059589;48.12496299;54.67493386
580;1078.666667;92.16666667;44.03263092;54.18874057;125.661645
581;81.94444444;100.4444444;87.00290273;82.23390322;304.1219078
582;174.9555556;232.3611111;318.0952736;178.4525041;121.777651
583;777.8333333;397.5;303.0489085;356.8434969;350.5722934
584;236.3333333;470.9444444;91.97480688;59.81586111;248.8636825
585;201.6111111;497.3333333;117.8102003;90.21179176;119.6020669
586;636.1111111;646.4444444;166.3251532;538.0797551;357.6730815
587;58.33333333;76.66666667;30.27569101;34.69770043;74.69684042
588;68.33333333;108.8888889;66.25569308;83.27643123;250.8457768
589;95.55555556;260;151.525732;95.69460325;104.596792
590;13.33333333;12.22222222;22.90810103;14.46281113;14.2748987
591;38.19370389;41.90760944;59.07797245;38.1945657;53.94163774
592;781.2066667;1352.819444;154.9667728;209.5814041;532.6265263
593;673.2394444;992.1805556;300.966087;292.5257083;393.4207267
594;277.3152378;268.2186322;694.8663469;128.0476608;182.163517
595;73.57022222;69.25066667;37.03760121;66.60405045;40.38701428
596;629.7090917;497.5955317;374.0155964;448.7889986;325.8216844
597;219.6145556;367.7671111;109.59118;192.5692793;249.5688152
598;441.7988094;794.2389594;223.0998903;113.6349122;98.52311462
599;464.9954083;612.9022928;946.1266604;783.2829605;773.2414804
600;1036.155556;1396.088889;2785.967988;1326.7144;1116.127998
601;407.9738889;649.5705556;65.26233136;151.1713006;343.7979458
602;433.7333333;736.9088889;894.1963757;415.4274323;587.2909133
603;775.7027778;970.3422222;364.1811508;944.5665986;904.8864511
604;752.4723867;673.1150194;504.73727;615.2628946;812.8224189
605;253.4072222;224.9688889;250.93645;144.5234724;172.2216235
606;74.23994611;128.2788539;32.14349393;36.49732909;70.4161604
607;2285.166667;3378.444444;650.465882;1010.19633;1115.196807
608;173;520.6666667;173;173.0057598;158.8083989
609;1958.038889;4335.127778;1951.160832;1834.042824;1815.632901
610;1643.727778;3716.205556;1422.107355;1769.497722;2609.783537
611;68.22222222;345.1666667;93.07428749;68.2234915;311.1662694
612;1395.838889;3072.711111;457.2953325;1395.894939;1713.958553
613;477.2944444;946.1222222;243.9373193;477.2974484;228.542204
614;4708.444444;5498.633333;4439.427786;4486.939952;4888.934088
615;70.452215;110.4986428;80.51369296;123.1730232;417.1926032
616;768.5814961;630.275845;821.3896947;768.7645347;152.6568037
617;537.8082267;415.0170211;494.8120577;532.196993;204.9322844
618;266.1544239;452.3292183;151.9011958;224.920049;316.6599825
619;26.14931444;26.70639778;26.14931444;26.14951424;49.09352869
620;57.26318944;40.23277944;21.17337899;96.9443261;260.2657173
621;325.1408428;407.1619806;327.708478;451.8780863;205.7048675
622;382.4260294;688.7275761;364.162182;352.5162501;292.0849052
623;128.9500556;109.8926333;128.9500556;129.6514713;64.7908419
624;306.2118006;460.1361061;428.7362864;274.8374245;353.6579144
625;1174.645556;1500.397778;784.0999342;898.4445012;1135.353511
626;684.6766667;1021.677778;153.9068293;353.7394133;491.9729822
627;579.4711111;954.9183333;46.81277876;254.3706529;567.6847938
628;405.2379578;756.0423133;229.3511431;121.8545001;82.47495289
629;597.5777778;915.1333333;101.4650053;43.41664244;376.1336726
630;437.7009;487.9201111;475.1120595;355.6186573;557.5124444
631;668.3888889;699.6111111;698.4149372;571.5945721;837.945396
632;794.9833333;440.2666667;597.4022799;361.7344717;606.1989791
633;201.1268111;166.3355167;116.7698272;141.1497134;160.0213801
634;415.4722222;154.5777778;54.0744889;65.27567631;119.0578568
635;486.2272222;182.9666667;213.6591023;172.7817093;1467.011613
636;315.1522222;211.6088889;184.2618342;183.2692676;379.2538255
637;760.2222222;553.4444444;803.6192568;654.9253002;765.681884
638;449.9222222;618.7722222;384.355076;329.8339454;465.0736085
639;362.9611111;168.7777778;159.9073411;131.5476998;138.8714157
640;187.7182;144.4111;106.3043331;122.7325433;1318.533244
641;312.3333333;390.3833333;298.2357928;209.085026;456.1072626
642;316.3722222;93.14444444;94.08145339;69.02592545;87.23740263
643;437.7777778;516.6666667;418.6859807;495.115384;392.0861059
644;116.4512222;242.5830889;52.80749125;49.63853817;102.3482925
645;401.43;727.2174922;114.9627895;249.9373731;125.5349586
646;217.6945472;270.5632139;160.7397944;51.84007307;168.6486962
647;316.1374167;442.8146789;357.3823042;394.9061992;255.0469763
648;47.5;20.72222222;23.84677243;26.40536969;37.14046656
649;28.33333333;57.22222222;39.71778383;41.20900996;50.96347545
650;43.11111111;54.33333333;17.53470894;14.21670183;23.03300873
651;13.03888889;28.83888889;3.928612231;6.039931213;19.30479384
652;114.6555556;69.41388889;218.2813282;141.0828604;71.73111567
653;18.88888889;20;5.609210552;21.93173359;21.01117927
654;69.44444444;80;103.4960511;135.074568;29.5604837
655;101.6666667;102.7777778;58.71067629;83.55122754;113.3925562
656;11.11111111;30;63.03475905;50.95783948;97.47174982
657;39.44444444;22.22222222;27.72738831;11.62207627;40.71325999
658;31.66666667;39.44444444;12.88027645;15.69098749;35.71079324
659;32.77777778;42.77777778;11.62572856;16.50504051;34.97433712
660;411.6666667;265.5555556;280.1628909;255.9315746;311.6789076
661;145.5555556;29.44444444;40.31689795;40.38553606;73.7290933
662;655.5555556;105;71.17026632;76.27615536;104.9639417
663;206.1666667;19.44444444;53.20562388;68.14915895;43.5522328
664;302.3111111;202.5888889;419.368938;263.3328432;417.4441414
665;493.8888889;286.1111111;304.3833627;311.8362017;372.4723473
666;584.9444444;213.7222222;448.1201679;281.7515493;303.3771164
667;589.0555556;100.9444444;571.4744306;260.8605814;238.1611269
668;18.09444444;8.598888889;5.509251888;19.98736015;14.78447025
669;489.8888889;141.8888889;172.0671136;149.0448642;160.51989
670;2633.333333;866.6666667;583.3165518;621.1235709;2632.654901
671;209.7222222;21.94444444;26.60113193;49.4097172;56.47008972
672;76.61111111;43.84444444;13.99649098;30.13184134;56.56595629
673;812.8888889;147.6666667;163.9711496;300.5024926;260.0409819
674;322.9444444;124.5555556;130.3123473;131.2877165;139.1922028
675;1258.333333;454.4444444;431.1908243;373.6227832;442.9754438
676;52.65;22.67777778;35.34489818;71.20448101;39.90847749
677;209;261.6111111;217.2737839;205.7667282;208.0342488
678;258.6666667;154.1666667;222.3462997;195.9911436;172.713378
679;649;86.27777778;147.1000119;181.7501121;188.2735156
680;363.3333333;110.5555556;208.3134938;77.87346257;250.1912676
681;128.3333333;82.22222222;89.0901723;76.35753273;63.12732731
682;138.8888889;45;42.50389083;32.7795927;51.76376743
683;55.77777778;10.83333333;24.38641341;33.95954752;18.33295197
684;132.7777778;47.77777778;52.74414583;42.96084482;76.57415174
685;307.2222222;437;277.3669997;203.8277662;184.1047751
686;535.3333333;695.6666667;443.1339397;454.5613849;505.6888532
687;385.6111111;34.33333333;19.45213145;22.04374599;62.78462019
688;89.61111111;140.3888889;46.17533343;55.6612462;81.54493753
689;112.8277778;91.26111111;39.82931782;73.69905415;96.39408171
690;483.7222222;683.2222222;424.5642076;469.1405024;459.1258399
691;256.7777778;15.72222222;12.96311182;10.21037815;21.00374091
692;240;173.3333333;77.98394044;76.97649741;125.0387917
693;83.88888889;75.55555556;120.4719697;74.91023032;175.2541189
694;539.4444444;72.77777778;106.5268635;107.9450582;165.3445387
695;2178.333333;235.5555556;218.7213438;376.4541782;235.1332399
696;482.7777778;24.44444444;43.44722324;39.55133919;83.06582602
697;1592.777778;680.5555556;888.5015235;755.6761462;360.8811399
698;831.6666667;1041.111111;867.5624024;738.2635303;682.4000431
699;1987.777778;2376.111111;1826.877492;1665.806139;3044.878475
700;66;3.333333333;14.73131953;6.4475682;13.81566197
701;40.55555556;36.11111111;85.85929832;91.96007984;61.75337
702;192.2222222;551.6666667;182.5147073;152.0436669;225.6493898
703;190.4444444;283.8888889;107.349087;110.82926;293.3612906
704;46.66666667;91.66666667;105.1273592;118.2812926;46.2179573
705;244.4444444;143.8888889;40.86828292;50.61755961;43.18353995
706;9.5;4.722222222;3.048373047;8.90102986;8.511784632
707;136.1111111;22.22222222;57.67155426;36.29374675;43.64370807
708;405.5555556;317.2222222;319.6999433;366.6378302;709.7029731
709;998.3333333;1417.222222;1160.377158;1174.071985;1458.306731
710;240;79.44444444;64.43500021;59.82081805;89.59730942
711;38.88888889;60;38.70031831;38.88888889;56.6014672
712;73.88888889;99.44444444;84.42804322;69.69972608;38.64802215
713;67.77777778;49.44444444;35.90913255;40.64861761;31.56998892
714;371.1111111;86.66666667;33.27844245;32.51408587;153.4474281
